Speaker_ID	Filename	Label	Similarity	Prosody	Transcription	Length	Age	Gender	Accent	Room_Size	Microphone_Distance	Recording_Device	Start_Time	End_Time
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0009.wav	NonWuW	Aura	Unknown	"""Pregúntale a Aura, ella sabrá."""	5.8320	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Mobile	1.7567	5.4203
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0010.wav	NonWuW	OK	Unknown	"""OK, a ver qué ponen en la tele."""	5.8320	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Mobile	1.8715	2.0233
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0011.wav	NonWuW	like Aura	Unknown	"""Llama a aquel restaurante, el del otro día."""	7.0000	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Mobile	1.9272	3.2485
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0012.wav	NonWuW	like OK	Unknown	"""Es el disc jockey del momento."""	5.8320	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Mobile	1.6943	3.2873
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0013.wav	NonWuW	like OK Aura	Unknown	"""Porque ahora todo el mundo se tatúa."""	6.5280	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Mobile	1.4074	6.4243
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	2.5920	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Mobile	0.7898	1.5745
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	2.9280	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Mobile	0.8657	1.7331
tc03tQ5utQtEI5YG	aura_wuw_tc03tQ5utQtEI5YG_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	3.0960	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Mobile	0.9180	1.9947
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0001.wav	NonWuW	Exact with context	Unknown	"""OK Aura, ver encuentros y conferencias."""	5.5440	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	Unknown	Unknown
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0002.wav	NonWuW	Aura	Unknown	"""Tiene un aura que me encanta."""	4.8960	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.5846	3.4392
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0003.wav	NonWuW	OK	Unknown	"""OK, vale."""	3.4080	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.2589	2.3912
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0004.wav	NonWuW	like Aura	Unknown	"""Ha llegado la hora."""	4.4400	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.7112	2.6612
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0005.wav	NonWuW	like OK	Unknown	"""¿Sí o qué?"""	3.5280	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.5897	2.2275
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0006.wav	NonWuW	like OK Aura	Unknown	"""OK, ¿y ahora?"""	3.7920	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.0885	2.3440
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	3.2400	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.9602	1.8040
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, pon Netflix."""	4.1760	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	Unknown	Unknown
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0009.wav	NonWuW	Aura	Unknown	"""Ahí aparezco como Aura, pero normalmente me llaman Carolina."""	6.4800	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	2.0301	4.9022
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0010.wav	NonWuW	OK	Unknown	"""OK, ya te lo miro."""	4.4400	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	1.0007	2.6055
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0011.wav	NonWuW	like Aura	Unknown	"""Creo que está en el aula del fondo."""	4.2480	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	1.1728	2.9160
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0012.wav	NonWuW	like OK	Unknown	"""Prefiero el hockey al baloncesto."""	3.9120	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	1.1070	3.0713
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0013.wav	NonWuW	like OK Aura	Unknown	"""OK, ahora dime cuáles son tus apellidos."""	4.6320	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	1.1830	3.4915
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	4.0560	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.5508	2.6967
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	3.2400	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.3382	2.0183
xJwBEdKlYZKq4xeR	aura_wuw_xJwBEdKlYZKq4xeR_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	3.8640	20s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.8613	3.0730
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0001.wav	NonWuW	Exact with context	Unknown	"""Perfecto, voy a mirar qué dan hoy. OK Aura."""	4.1760	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	Unknown	Unknown
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0002.wav	NonWuW	Aura	Unknown	"""Hay un aura de paz y tranquilidad."""	2.5440	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.0102	1.9744
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0003.wav	NonWuW	OK	Unknown	"""OK, a ver qué ponen en la tele."""	2.9760	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.0743	2.0098
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0004.wav	NonWuW	like Aura	Unknown	"""Ara mismo se ha ido y no lo tengo."""	2.5200	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.0962	1.6825
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0005.wav	NonWuW	like OK	Unknown	"""Lo que ahora se viene es poco."""	2.0880	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.3510	2.0880
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0006.wav	NonWuW	like OK Aura	Unknown	"""OK, ¿ahora qué?"""	2.5440	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.9096	2.1820
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	2.9280	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.2430	1.1712
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, búscame vuelos desde Madrid."""	4.2960	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	Unknown	Unknown
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0009.wav	NonWuW	Aura	Unknown	"""Hay un aura de paz y tranquilidad."""	4.5120	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.8978	2.8165
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0010.wav	NonWuW	OK	Unknown	"""Ella está OK."""	4.0560	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.7678	1.8360
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0011.wav	NonWuW	like Aura	Unknown	"""Creo que está en el aula del fondo."""	4.2240	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.5620	2.3642
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0012.wav	NonWuW	like OK	Unknown	"""Van a dar el hockey en la tele."""	4.5600	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.5097	2.4756
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0013.wav	NonWuW	like OK Aura	Unknown	"""OK, ¿y ahora?"""	4.8480	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	1.1695	2.4807
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	2.6880	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.4860	1.4800
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	2.3280	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.5012	1.3382
VghxAWZz2P1C2EPB	aura_wuw_VghxAWZz2P1C2EPB_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	3.1440	20s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	1.2218	2.1499
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0000.wav	WuW	Exact	Unknown	"""OK Aura."""	3.0720	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.6177	1.4209
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0001.wav	NonWuW	Exact with context	Unknown	"""Perfecto, voy a mirar qué dan hoy. OK Aura."""	5.1600	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	Unknown	Unknown
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0002.wav	NonWuW	Aura	Unknown	"""¡Qué aura más negativa!"""	4.0560	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.8269	2.0672
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0003.wav	NonWuW	OK	Unknown	"""OK, ¿qué te parece?"""	3.0240	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.6244	1.7618
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0004.wav	NonWuW	like Aura	Unknown	"""Creo que está en el aula del fondo."""	4.0800	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.7037	2.2562
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0005.wav	NonWuW	like OK	Unknown	"""Voy a ver el hockey."""	2.9280	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.5704	1.6504
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0006.wav	NonWuW	like OK Aura	Unknown	"""OK, ahora pásame el mando."""	3.3120	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.6143	2.0132
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	2.4720	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.7763	1.5627
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, llama a mamá."""	4.2960	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	Unknown	Unknown
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0009.wav	NonWuW	Aura	Unknown	"""Tiene un aura que me encanta."""	3.4080	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.6463	2.0554
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0010.wav	NonWuW	OK	Unknown	"""OK, vale."""	3.0240	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.7442	1.4935
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0011.wav	NonWuW	like Aura	Unknown	"""Quiero ver una peli de dinosaurios."""	3.8640	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.6413	2.3490
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0012.wav	NonWuW	like OK	Unknown	"""Bloquearán los fondos en algún momento."""	3.8640	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.5113	2.2731
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0013.wav	NonWuW	like OK Aura	Unknown	"""¿En qué aula es?"""	3.4800	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.8370	1.8057
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	3.1440	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.6683	1.5576
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	2.7120	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.5113	1.2285
Qk6fV0bm5roCrGJ3	aura_wuw_Qk6fV0bm5roCrGJ3_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	2.9040	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.5113	1.4682
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0000.wav	WuW	Exact	Unknown	"""OK Aura."""	2.5200	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	1.0513	2.1229
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0001.wav	NonWuW	Exact with context	Unknown	"""OK Aura, búscame vuelos desde Madrid."""	3.9600	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	Unknown	Unknown
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0002.wav	NonWuW	Aura	Unknown	"""Hay algo en el aura que te rodea."""	3.3600	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	1.3770	3.3600
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0003.wav	NonWuW	OK	Unknown	"""OK, a ver qué ponen en la tele."""	3.2880	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	1.0075	2.9498
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0004.wav	NonWuW	like Aura	Unknown	"""El otro día vi a Aurora."""	3.0720	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.9298	2.6545
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0005.wav	NonWuW	like OK	Unknown	"""Van a dar el hockey en la tele."""	3.0240	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	1.2488	2.8975
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0006.wav	NonWuW	like OK Aura	Unknown	"""OK, ¿y ahora?"""	2.4240	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.9484	2.2427
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	2.1360	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.0210	2.1360
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, llama a mamá."""	2.5920	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	Unknown	Unknown
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0009.wav	NonWuW	Aura	Unknown	"""¿Qué es el aura?"""	3.5760	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.2066	2.3187
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0010.wav	NonWuW	OK	Unknown	"""OK."""	3.0960	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.1357	1.8529
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0011.wav	NonWuW	like Aura	Unknown	"""Quiero ver una peli de dinosaurios."""	4.4640	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.5103	2.8924
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0012.wav	NonWuW	like OK	Unknown	"""Voy a ver el hockey."""	4.7280	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.0000	4.7280
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0013.wav	NonWuW	like OK Aura	Unknown	"""Claro, porque ahora no te puedes fiar de nadie."""	5.0640	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.3180	3.5202
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	2.2080	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.9940	2.2080
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	1.9200	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	1.0159	1.9200
wUzInDKaYDAOn87k	aura_wuw_wUzInDKaYDAOn87k_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	2.1600	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.8218	2.1600
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0000.wav	WuW	Exact	Unknown	"""OK Aura."""	7.0000	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	Close	Desktop	1.6757	2.9059
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0001.wav	NonWuW	Exact with context	Unknown	"""A ver cuándo la echan. OK Aura."""	7.0000	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	Close	Desktop	Unknown	Unknown
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0002.wav	NonWuW	Aura	Unknown	"""¡Qué aura más negativa!"""	6.2694	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	Close	Desktop	0.2093	3.7311
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0003.wav	NonWuW	OK	Unknown	"""OK."""	4.6237	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	Close	Desktop	0.1722	2.7861
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0004.wav	NonWuW	like Aura	Unknown	"""El otro día vi a Aurora."""	5.7992	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	Close	Desktop	2.2022	4.2441
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0005.wav	NonWuW	like OK	Unknown	"""La puerta está bloqueada."""	6.5829	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	Close	Desktop	2.6308	6.4159
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0006.wav	NonWuW	like OK Aura	Unknown	"""Porque Laura, qué te pareció la película?"""	6.9224	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	Close	Desktop	2.1415	5.0946
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	5.4335	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	2 meters	Desktop	0.2194	2.8857
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, llama a mamá."""	7.0000	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	2 meters	Desktop	Unknown	Unknown
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0009.wav	NonWuW	Aura	Unknown	"""Con ese aura que tiene conseguirá lo que se proponga."""	7.0000	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	2 meters	Desktop	2.3878	5.9383
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0010.wav	NonWuW	OK	Unknown	"""OK, OK, ya voy."""	7.0000	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	2 meters	Desktop	2.2495	7.0000
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0011.wav	NonWuW	like Aura	Unknown	"""¿Qué tal, Laura?"""	6.3216	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	2 meters	Desktop	0.3207	3.7783
NEyPaTq3SEQ73aTT	aura_wuw_NEyPaTq3SEQ73aTT_0012.wav	NonWuW	like OK	Unknown	"""Lo que ahora se viene es poco."""	7.0000	20s	Female	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Medium (10 - 20 m2)	2 meters	Desktop	1.9913	4.3032
